,Experience(Yrs),JAVASCRIPT,HTML,CSS,JAVA,PYTHON,ANGULAR,REACTJS,C++,PHP,MYSQL,MACHINE LEARNING,C#,BOOTSTRAP,NOSQL/PostgreSQL,RUBY,NODE.JS,ORACLE,CREATIVE,LEADERSHIP,PASSION,TEAMWORK,COMMUNICATION,ANALYTICAL,DEVELOPER TYPE,GRADE,SPECIALIZATION
1803,16,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0,Frontend(Level-1),None
1804,11,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.0,Frontend(Level-1),None
1805,3,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,1.0,Frontend(Level-1),None
1806,8,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.0,Frontend(Level-1),None
1807,3,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,1.0,Frontend(Level-1),None
1808,2,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1.0,Frontend(Level-1),None
1809,0,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1.0,Frontend(Level-1),None
1810,7,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,1.0,Frontend(Level-1),None
1811,2,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1.0,Frontend(Level-1),None
1812,12,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,1.0,Frontend(Level-1),None
1813,2,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1.0,Frontend(Level-1),None
1814,9,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1.0,Frontend(Level-1),None
1815,7,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,1.0,Frontend(Level-1),None
1816,7,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1.0,Frontend(Level-1),None
1817,12,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,1.0,Frontend(Level-1),None
1818,4,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1.0,Frontend(Level-1),None
1819,2,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1.0,Frontend(Level-1),None
1820,0,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,1.0,Frontend(Level-1),None
1821,7,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1.0,Frontend(Level-1),None
1822,3,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,1.0,Frontend(Level-1),None
1823,3,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,1.0,Frontend(Level-1),None
1824,2,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,1.0,Frontend(Level-1),None
1825,2,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,1.0,Frontend(Level-1),None
1826,3,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1827,3,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,1.0,Frontend(Level-1),None
1828,3,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,1.0,Frontend(Level-1),None
1829,4,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,1.0,Frontend(Level-1),None
1830,2,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,1.0,Frontend(Level-1),None
1831,9,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,1.0,Frontend(Level-1),None
1832,4,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,1.0,Frontend(Level-1),None
1833,15,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,1.0,Frontend(Level-1),None
1834,9,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,1.0,Frontend(Level-1),None
1835,5,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,1.0,Frontend(Level-1),None
1836,1,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
1837,2,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-3),Frontend
1838,4,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
1839,4,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
1840,5,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-3),Frontend
1841,6,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
1842,4,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-3),Frontend
1843,8,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
1844,2,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1845,6,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-1),None
1846,3,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1847,5,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-1),None
1848,3,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1849,2,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1850,6,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-1),None
1851,4,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1852,1,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-1),None
1853,2,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1854,1,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1855,5,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-1),None
1856,2,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1857,4,True,True,True,True,False,False,True,False,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,3.0,Full-Stack(Level-1),None
1858,2,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
1859,0,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
1860,7,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-3),Frontend
1861,2,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
1862,2,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-3),Frontend
1863,0,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
1864,6,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
1865,2,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-3),Frontend
1866,8,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1867,9,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-1),None
1868,2,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1869,6,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1870,8,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-1),None
1871,2,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1872,4,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-1),None
1873,7,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1874,8,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1875,2,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-1),None
1876,9,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1877,3,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-1),None
1878,2,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1879,7,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
1880,3,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-3),Frontend
1881,6,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
1882,9,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-3),Frontend
1883,7,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
1884,8,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
1885,2,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-3),Frontend
1886,9,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
1887,2,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-1),None
1888,7,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1889,2,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1890,7,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-1),None
1891,16,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1892,3,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-1),None
1893,4,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1894,1,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1895,2,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-1),None
1896,3,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1897,5,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-1),None
1898,1,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1899,4,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1900,1,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-3),Frontend
1901,2,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
1902,4,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-3),Frontend
1903,4,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
1904,5,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
1905,6,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-3),Frontend
1906,4,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
1907,8,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-3),Frontend
1908,2,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1909,6,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1910,3,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-1),None
1911,5,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1912,3,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-1),None
1913,2,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1914,6,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1915,4,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-1),None
1916,1,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1917,2,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-1),None
1918,1,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1919,5,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1920,2,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-1),None
1921,4,True,True,True,True,False,False,True,False,True,True,False,False,True,False,False,False,True,True,False,True,True,True,False,3.0,Full-Stack(Level-1),None
1922,2,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-3),Frontend
1923,0,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
1924,7,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
1925,2,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-3),Frontend
1926,2,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
1927,0,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-3),Frontend
1928,6,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
1929,2,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
1930,8,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-1),None
1931,9,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1932,2,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-1),None
1933,6,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1934,8,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1935,2,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-1),None
1936,4,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1937,7,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-1),None
1938,8,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1939,2,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1940,9,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-1),None
1941,3,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1942,2,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-1),None
1943,7,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
1944,3,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
1945,6,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-3),Frontend
1946,9,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
1947,7,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-3),Frontend
1948,8,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
1949,2,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-3),Frontend
1950,9,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-3),Frontend
1951,2,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1952,7,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-1),None
1953,2,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1954,7,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1955,16,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-1),None
1956,3,True,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1957,4,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,True,1.0,Frontend(Level-1),None
1958,1,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1959,2,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1960,3,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1961,5,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1962,1,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,1.0,Frontend(Level-1),None
1963,5,False,False,False,True,True,False,False,True,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,2.0,Backend(Level-3),Backend
1964,1,False,False,False,True,True,False,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,2.0,Backend(Level-3),Backend
1965,0,False,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,False,False,False,True,True,True,True,2.0,Backend(Level-3),Backend
1966,6,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,2.0,Backend(Level-3),Backend
1967,2,False,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,False,False,True,True,True,False,True,2.0,Backend(Level-3),Backend
1968,8,False,False,False,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,2.0,Backend(Level-3),Backend
1969,9,False,False,False,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,False,True,True,True,True,2.0,Backend(Level-3),Backend
1970,2,False,False,False,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,2.0,Backend(Level-3),Backend
1971,6,False,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,False,False,False,True,True,True,True,2.0,Backend(Level-3),Backend
1972,8,False,False,False,True,True,False,False,True,True,True,True,False,False,False,True,True,False,False,True,True,True,True,True,2.0,Backend(Level-3),Backend
1973,2,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,2.0,Backend(Level-3),Backend
1974,4,False,False,False,True,True,False,False,True,True,False,True,True,False,True,True,True,False,False,True,True,True,True,True,2.0,Backend(Level-3),Backend
1975,7,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,True,True,True,False,True,True,True,True,2.0,Backend(Level-3),Backend
1976,8,False,False,False,True,True,False,False,False,True,False,True,True,False,True,True,True,True,False,True,True,True,False,True,2.0,Backend(Level-3),Backend
1977,2,False,False,False,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,False,True,True,True,True,2.0,Backend(Level-3),Backend
1978,9,False,False,False,True,True,False,False,True,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True,2.0,Backend(Level-3),Backend
1979,3,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,2.0,Backend(Level-3),Backend
1980,2,False,False,False,True,True,False,False,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,True,2.0,Backend(Level-3),Backend
1981,7,False,False,False,True,True,False,False,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,True,2.0,Backend(Level-3),Backend
1982,3,False,False,False,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,2.0,Backend(Level-3),Backend
1983,6,False,False,False,True,True,False,False,True,True,False,False,True,False,True,True,True,True,False,True,True,True,True,True,2.0,Backend(Level-3),Backend
1984,9,False,False,False,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,2.0,Backend(Level-3),Backend
1985,7,False,False,False,True,True,False,False,False,True,True,False,True,False,True,True,True,False,False,True,True,True,False,True,2.0,Backend(Level-3),Backend
1986,8,False,False,False,True,True,False,False,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,2.0,Backend(Level-3),Backend
1987,2,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,True,True,False,False,True,True,True,True,2.0,Backend(Level-3),Backend
1988,9,False,False,False,True,True,False,False,False,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,2.0,Backend(Level-3),Backend
1989,2,False,False,False,True,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,True,True,True,True,2.0,Backend(Level-3),Backend
1990,7,False,False,False,True,True,False,False,True,True,False,True,False,False,True,True,True,True,False,True,True,True,False,True,2.0,Backend(Level-3),Backend
1991,2,False,False,False,True,True,False,False,False,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,2.0,Backend(Level-3),Backend
1992,7,False,False,False,True,True,False,False,True,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,2.0,Backend(Level-3),Backend
1993,16,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,True,True,True,False,True,2.0,Backend(Level-3),Backend
1994,3,False,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,False,True,True,True,False,True,2.0,Backend(Level-3),Backend
1995,4,False,False,False,True,True,False,False,True,True,False,False,True,False,True,True,True,False,True,True,True,True,True,True,2.0,Backend(Level-3),Backend
1996,1,False,False,False,True,True,False,False,True,True,True,True,False,False,False,True,True,True,False,False,True,True,False,True,2.0,Backend(Level-2),None
1997,2,False,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,2.0,Backend(Level-3),Backend
1998,3,False,False,False,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,2.0,Backend(Level-3),Backend
1999,5,False,False,False,True,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,True,True,False,True,2.0,Backend(Level-2),None
2000,1,False,False,False,True,True,False,False,False,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,2.0,Backend(Level-3),Backend
2001,4,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,True,True,False,False,True,True,True,True,2.0,Backend(Level-3),Backend
2002,1,False,False,False,True,True,False,False,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,2.0,Backend(Level-3),Backend
2003,2,False,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True,True,False,True,True,True,False,True,2.0,Backend(Level-3),Backend
2004,4,False,False,False,True,True,False,False,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,True,2.0,Backend(Level-3),Backend
2005,4,False,False,False,True,True,False,False,True,True,True,False,False,False,True,True,True,True,False,True,True,True,False,True,2.0,Backend(Level-3),Backend
